2024-10-06 18:23:10,354 - INFO - Début de la mise à jour des 2618 lignes.
2024-10-06 18:23:12,067 - INFO - Ligne 113/2618 : Mise à jour de la date et heure pour 46.9968259997978, 3.17109200001237
2024-10-06 18:23:12,083 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9968259997978, Longitude 3.17109200001237
2024-10-06 18:23:12,083 - INFO - Ligne 114/2618 : Mise à jour de la date et heure pour 45.9169430001156, 6.13555600041669
2024-10-06 18:23:12,099 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9169430001156, Longitude 6.13555600041669
2024-10-06 18:23:12,100 - INFO - Ligne 115/2618 : Mise à jour de la date et heure pour 43.376278000024, -0.538206000342397
2024-10-06 18:23:12,115 - INFO - Succès : Mise à jour effectuée pour Latitude 43.376278000024, Longitude -0.538206000342397
2024-10-06 18:23:12,116 - INFO - Ligne 116/2618 : Mise à jour de la date et heure pour 49.1075020002343, 6.12277499962463
2024-10-06 18:23:12,129 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1075020002343, Longitude 6.12277499962463
2024-10-06 18:23:12,130 - INFO - Ligne 117/2618 : Mise à jour de la date et heure pour 49.1075020002343, 6.12277499962463
2024-10-06 18:23:12,143 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1075020002343, Longitude 6.12277499962463
2024-10-06 18:23:12,143 - INFO - Ligne 118/2618 : Mise à jour de la date et heure pour 50.0922500001161, 3.85002999965121
2024-10-06 18:23:12,155 - INFO - Succès : Mise à jour effectuée pour Latitude 50.0922500001161, Longitude 3.85002999965121
2024-10-06 18:23:12,156 - INFO - Ligne 119/2618 : Mise à jour de la date et heure pour 50.0922500001161, 3.85002999965121
2024-10-06 18:23:12,168 - INFO - Succès : Mise à jour effectuée pour Latitude 50.0922500001161, Longitude 3.85002999965121
2024-10-06 18:23:12,169 - INFO - Ligne 120/2618 : Mise à jour de la date et heure pour 48.8863869997662, 6.09361099988959
2024-10-06 18:23:12,180 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8863869997662, Longitude 6.09361099988959
2024-10-06 18:23:12,181 - INFO - Ligne 121/2618 : Mise à jour de la date et heure pour 43.3052859999273, 5.39471600005097
2024-10-06 18:23:12,193 - INFO - Succès : Mise à jour effectuée pour Latitude 43.3052859999273, Longitude 5.39471600005097
2024-10-06 18:23:12,193 - INFO - Ligne 122/2618 : Mise à jour de la date et heure pour 48.8813900000285, 2.27805599983326
2024-10-06 18:23:12,205 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8813900000285, Longitude 2.27805599983326
2024-10-06 18:23:12,205 - INFO - Ligne 123/2618 : Mise à jour de la date et heure pour 48.8163870001885, 2.51750000025093
2024-10-06 18:23:12,217 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8163870001885, Longitude 2.51750000025093
2024-10-06 18:23:12,218 - INFO - Ligne 124/2618 : Mise à jour de la date et heure pour 49.2241669997297, 4.02055599976787
2024-10-06 18:23:12,230 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2241669997297, Longitude 4.02055599976787
2024-10-06 18:23:12,230 - INFO - Ligne 125/2618 : Mise à jour de la date et heure pour 50.7482300002354, 2.25977999995667
2024-10-06 18:23:12,245 - INFO - Succès : Mise à jour effectuée pour Latitude 50.7482300002354, Longitude 2.25977999995667
2024-10-06 18:23:12,246 - INFO - Ligne 126/2618 : Mise à jour de la date et heure pour 47.2224999999634, -1.53750000004799
2024-10-06 18:23:12,265 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2224999999634, Longitude -1.53750000004799
2024-10-06 18:23:12,266 - INFO - Ligne 127/2618 : Mise à jour de la date et heure pour 43.0962500002002, -0.0404969998324175
2024-10-06 18:23:12,284 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0962500002002, Longitude -0.0404969998324175
2024-10-06 18:23:12,284 - INFO - Ligne 128/2618 : Mise à jour de la date et heure pour 43.0962500002002, -0.0404969998324175
2024-10-06 18:23:12,300 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0962500002002, Longitude -0.0404969998324175
2024-10-06 18:23:12,301 - INFO - Ligne 129/2618 : Mise à jour de la date et heure pour 43.0962500002002, -0.0404969998324175
2024-10-06 18:23:12,317 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0962500002002, Longitude -0.0404969998324175
2024-10-06 18:23:12,317 - INFO - Ligne 130/2618 : Mise à jour de la date et heure pour 48.9622229999545, 4.36000000037125
2024-10-06 18:23:12,333 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9622229999545, Longitude 4.36000000037125
2024-10-06 18:23:12,334 - INFO - Ligne 131/2618 : Mise à jour de la date et heure pour 48.0694300001585, -0.767691999765811
2024-10-06 18:23:12,348 - INFO - Succès : Mise à jour effectuée pour Latitude 48.0694300001585, Longitude -0.767691999765811
2024-10-06 18:23:12,348 - INFO - Ligne 132/2618 : Mise à jour de la date et heure pour 45.182800000109, 5.75310000015467
2024-10-06 18:23:12,361 - INFO - Succès : Mise à jour effectuée pour Latitude 45.182800000109, Longitude 5.75310000015467
2024-10-06 18:23:12,362 - INFO - Ligne 133/2618 : Mise à jour de la date et heure pour 45.182800000109, 5.75310000015467
2024-10-06 18:23:12,374 - INFO - Succès : Mise à jour effectuée pour Latitude 45.182800000109, Longitude 5.75310000015467
2024-10-06 18:23:12,374 - INFO - Ligne 134/2618 : Mise à jour de la date et heure pour 43.6286999997377, 0.179069000028201
2024-10-06 18:23:12,386 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6286999997377, Longitude 0.179069000028201
2024-10-06 18:23:12,386 - INFO - Ligne 135/2618 : Mise à jour de la date et heure pour 43.230296999729, 0.062338999671559
2024-10-06 18:23:12,398 - INFO - Succès : Mise à jour effectuée pour Latitude 43.230296999729, Longitude 0.062338999671559
2024-10-06 18:23:12,399 - INFO - Ligne 136/2618 : Mise à jour de la date et heure pour 49.0460999999616, 3.95591099960915
2024-10-06 18:23:12,410 - INFO - Succès : Mise à jour effectuée pour Latitude 49.0460999999616, Longitude 3.95591099960915
2024-10-06 18:23:12,411 - INFO - Ligne 137/2618 : Mise à jour de la date et heure pour 49.4933319998027, 0.571853000282018
2024-10-06 18:23:12,425 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4933319998027, Longitude 0.571853000282018
2024-10-06 18:23:12,426 - INFO - Ligne 138/2618 : Mise à jour de la date et heure pour 45.7641099997366, 3.04611099982223
2024-10-06 18:23:12,439 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7641099997366, Longitude 3.04611099982223
2024-10-06 18:23:12,440 - INFO - Ligne 139/2618 : Mise à jour de la date et heure pour 46.5619739999054, 3.34063890024972
2024-10-06 18:23:12,454 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5619739999054, Longitude 3.34063890024972
2024-10-06 18:23:12,454 - INFO - Ligne 140/2618 : Mise à jour de la date et heure pour 43.2874999999812, 3.50483999989313
2024-10-06 18:23:12,470 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2874999999812, Longitude 3.50483999989313
2024-10-06 18:23:12,471 - INFO - Ligne 141/2618 : Mise à jour de la date et heure pour 43.9496729999063, 4.80434099984507
2024-10-06 18:23:12,487 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9496729999063, Longitude 4.80434099984507
2024-10-06 18:23:12,488 - INFO - Ligne 142/2618 : Mise à jour de la date et heure pour 43.5915000003243, 3.88680999990834
2024-10-06 18:23:12,504 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5915000003243, Longitude 3.88680999990834
2024-10-06 18:23:12,505 - INFO - Ligne 143/2618 : Mise à jour de la date et heure pour 46.5839999999289, 0.34558200029356
2024-10-06 18:23:12,522 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5839999999289, Longitude 0.34558200029356
2024-10-06 18:23:12,523 - INFO - Ligne 144/2618 : Mise à jour de la date et heure pour 46.5839999999289, 0.34558200029356
2024-10-06 18:23:12,538 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5839999999289, Longitude 0.34558200029356
2024-10-06 18:23:12,539 - INFO - Ligne 145/2618 : Mise à jour de la date et heure pour -21.2048149996145, 55.5826200003951
2024-10-06 18:23:12,552 - INFO - Succès : Mise à jour effectuée pour Latitude -21.2048149996145, Longitude 55.5826200003951
2024-10-06 18:23:12,552 - INFO - Ligne 146/2618 : Mise à jour de la date et heure pour 48.1727800002807, 6.45281099995298
2024-10-06 18:23:12,565 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1727800002807, Longitude 6.45281099995298
2024-10-06 18:23:12,566 - INFO - Ligne 147/2618 : Mise à jour de la date et heure pour 48.8688899999167, 2.3119439997973
2024-10-06 18:23:12,578 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8688899999167, Longitude 2.3119439997973
2024-10-06 18:23:12,579 - INFO - Ligne 148/2618 : Mise à jour de la date et heure pour 48.7266000002082, 4.59478099976097
2024-10-06 18:23:12,590 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7266000002082, Longitude 4.59478099976097
2024-10-06 18:23:12,591 - INFO - Ligne 149/2618 : Mise à jour de la date et heure pour 48.8303869997457, 2.26988899966535
2024-10-06 18:23:12,603 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8303869997457, Longitude 2.26988899966535
2024-10-06 18:23:12,603 - INFO - Ligne 150/2618 : Mise à jour de la date et heure pour 48.8303869997457, 2.26988899966535
2024-10-06 18:23:12,616 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8303869997457, Longitude 2.26988899966535
2024-10-06 18:23:12,616 - INFO - Ligne 151/2618 : Mise à jour de la date et heure pour 43.310833, -0.391111
2024-10-06 18:23:12,633 - INFO - Succès : Mise à jour effectuée pour Latitude 43.310833, Longitude -0.391111
2024-10-06 18:23:12,634 - INFO - Ligne 152/2618 : Mise à jour de la date et heure pour 49.40052, 1.098825
2024-10-06 18:23:12,650 - INFO - Succès : Mise à jour effectuée pour Latitude 49.40052, Longitude 1.098825
2024-10-06 18:23:12,650 - INFO - Ligne 153/2618 : Mise à jour de la date et heure pour 43.096943, -0.038889
2024-10-06 18:23:12,674 - INFO - Succès : Mise à jour effectuée pour Latitude 43.096943, Longitude -0.038889
2024-10-06 18:23:12,675 - INFO - Ligne 154/2618 : Mise à jour de la date et heure pour 46.58389, 0.345556
2024-10-06 18:23:12,703 - INFO - Succès : Mise à jour effectuée pour Latitude 46.58389, Longitude 0.345556
2024-10-06 18:23:12,705 - INFO - Ligne 155/2618 : Mise à jour de la date et heure pour 43.695366, 3.800817
2024-10-06 18:23:12,729 - INFO - Succès : Mise à jour effectuée pour Latitude 43.695366, Longitude 3.800817
2024-10-06 18:23:12,729 - INFO - Ligne 156/2618 : Mise à jour de la date et heure pour 43.58722, 1.443889
2024-10-06 18:23:12,752 - INFO - Succès : Mise à jour effectuée pour Latitude 43.58722, Longitude 1.443889
2024-10-06 18:23:12,753 - INFO - Ligne 157/2618 : Mise à jour de la date et heure pour 43.611668, 3.864722
2024-10-06 18:23:12,770 - INFO - Succès : Mise à jour effectuée pour Latitude 43.611668, Longitude 3.864722
2024-10-06 18:23:12,771 - INFO - Ligne 158/2618 : Mise à jour de la date et heure pour 43.47972, -1.488056
2024-10-06 18:23:12,785 - INFO - Succès : Mise à jour effectuée pour Latitude 43.47972, Longitude -1.488056
2024-10-06 18:23:12,786 - INFO - Ligne 159/2618 : Mise à jour de la date et heure pour 44.900276, -0.514722
2024-10-06 18:23:12,799 - INFO - Succès : Mise à jour effectuée pour Latitude 44.900276, Longitude -0.514722
2024-10-06 18:23:12,800 - INFO - Ligne 160/2618 : Mise à jour de la date et heure pour 47.2750173101874, 4.09832992182145
2024-10-06 18:23:12,815 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2750173101874, Longitude 4.09832992182145
2024-10-06 18:23:12,816 - INFO - Ligne 161/2618 : Mise à jour de la date et heure pour 43.2947895081236, 5.57173766768144
2024-10-06 18:23:12,835 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2947895081236, Longitude 5.57173766768144
2024-10-06 18:23:12,835 - INFO - Ligne 162/2618 : Mise à jour de la date et heure pour 48.1075139513805, -1.67916686168757
2024-10-06 18:23:12,850 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1075139513805, Longitude -1.67916686168757
2024-10-06 18:23:12,850 - INFO - Ligne 163/2618 : Mise à jour de la date et heure pour 43.7933622306242, 7.33139357882613
2024-10-06 18:23:12,867 - INFO - Succès : Mise à jour effectuée pour Latitude 43.7933622306242, Longitude 7.33139357882613
2024-10-06 18:23:12,867 - INFO - Ligne 164/2618 : Mise à jour de la date et heure pour 43.6755544389705, 4.62861441719004
2024-10-06 18:23:12,886 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6755544389705, Longitude 4.62861441719004
2024-10-06 18:23:12,887 - INFO - Ligne 165/2618 : Mise à jour de la date et heure pour 46.6666401423631, 4.36666568034079
2024-10-06 18:23:12,906 - INFO - Succès : Mise à jour effectuée pour Latitude 46.6666401423631, Longitude 4.36666568034079
2024-10-06 18:23:12,907 - INFO - Ligne 166/2618 : Mise à jour de la date et heure pour 43.5302972250095, 5.44138313680286
2024-10-06 18:23:12,925 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5302972250095, Longitude 5.44138313680286
2024-10-06 18:23:12,926 - INFO - Ligne 167/2618 : Mise à jour de la date et heure pour 43.9335199525261, 5.71170417210011
2024-10-06 18:23:12,944 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9335199525261, Longitude 5.71170417210011
2024-10-06 18:23:12,945 - INFO - Ligne 168/2618 : Mise à jour de la date et heure pour 47.5945165359368, 1.30173969506476
2024-10-06 18:23:12,964 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5945165359368, Longitude 1.30173969506476
2024-10-06 18:23:12,965 - INFO - Ligne 169/2618 : Mise à jour de la date et heure pour 48.3996394541087, -4.46723207639797
2024-10-06 18:23:12,983 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3996394541087, Longitude -4.46723207639797
2024-10-06 18:23:12,984 - INFO - Ligne 170/2618 : Mise à jour de la date et heure pour 48.3996394541087, -4.46723207639797
2024-10-06 18:23:13,002 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3996394541087, Longitude -4.46723207639797
2024-10-06 18:23:13,003 - INFO - Ligne 171/2618 : Mise à jour de la date et heure pour 43.510559975903, 5.21972384044637
2024-10-06 18:23:13,015 - INFO - Succès : Mise à jour effectuée pour Latitude 43.510559975903, Longitude 5.21972384044637
2024-10-06 18:23:13,016 - INFO - Ligne 172/2618 : Mise à jour de la date et heure pour -21.009739859322, 55.2727106111753
2024-10-06 18:23:13,029 - INFO - Succès : Mise à jour effectuée pour Latitude -21.009739859322, Longitude 55.2727106111753
2024-10-06 18:23:13,029 - INFO - Ligne 173/2618 : Mise à jour de la date et heure pour 47.8005658610427, 3.57639077544232
2024-10-06 18:23:13,042 - INFO - Succès : Mise à jour effectuée pour Latitude 47.8005658610427, Longitude 3.57639077544232
2024-10-06 18:23:13,043 - INFO - Ligne 174/2618 : Mise à jour de la date et heure pour 50.6408018273658, 3.07477152078998
2024-10-06 18:23:13,061 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6408018273658, Longitude 3.07477152078998
2024-10-06 18:23:13,062 - INFO - Ligne 175/2618 : Mise à jour de la date et heure pour 49.2763912615378, 2.48217089416201
2024-10-06 18:23:13,081 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2763912615378, Longitude 2.48217089416201
2024-10-06 18:23:13,081 - INFO - Ligne 176/2618 : Mise à jour de la date et heure pour 47.2043914135194, -1.552827800129
2024-10-06 18:23:13,101 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2043914135194, Longitude -1.552827800129
2024-10-06 18:23:13,101 - INFO - Ligne 177/2618 : Mise à jour de la date et heure pour 47.1372157133461, 4.95057959817132
2024-10-06 18:23:13,120 - INFO - Succès : Mise à jour effectuée pour Latitude 47.1372157133461, Longitude 4.95057959817132
2024-10-06 18:23:13,120 - INFO - Ligne 178/2618 : Mise à jour de la date et heure pour 43.457222, 4.426667
2024-10-06 18:23:13,140 - INFO - Succès : Mise à jour effectuée pour Latitude 43.457222, Longitude 4.426667
2024-10-06 18:23:13,141 - INFO - Ligne 179/2618 : Mise à jour de la date et heure pour 14.7549926623185, -61.1788641096759
2024-10-06 18:23:13,160 - INFO - Succès : Mise à jour effectuée pour Latitude 14.7549926623185, Longitude -61.1788641096759
2024-10-06 18:23:13,161 - INFO - Ligne 180/2618 : Mise à jour de la date et heure pour 43.8291454141088, 4.64295152912459
2024-10-06 18:23:13,179 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8291454141088, Longitude 4.64295152912459
2024-10-06 18:23:13,180 - INFO - Ligne 181/2618 : Mise à jour de la date et heure pour 48.8594439994682, 2.351111
2024-10-06 18:23:13,197 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8594439994682, Longitude 2.351111
2024-10-06 18:23:13,198 - INFO - Ligne 182/2618 : Mise à jour de la date et heure pour 47.8374309994659, 1.944611
2024-10-06 18:23:13,211 - INFO - Succès : Mise à jour effectuée pour Latitude 47.8374309994659, Longitude 1.944611
2024-10-06 18:23:13,212 - INFO - Ligne 183/2618 : Mise à jour de la date et heure pour 50.438677999473, 3.433458
2024-10-06 18:23:13,227 - INFO - Succès : Mise à jour effectuée pour Latitude 50.438677999473, Longitude 3.433458
2024-10-06 18:23:13,228 - INFO - Ligne 184/2618 : Mise à jour de la date et heure pour 47.5946059994655, 1.303647
